Date,BL,MVO Min Vol,HRP,NCO,Equal Weight,S&P 500
2013-02-28,1.7424930447252265,1.7163109381341806,1.6703456413162177,1.6986681599722964,1.6533930419383793,1.502273761793475
2013-03-31,1.8216351728309383,1.7926936754874807,1.7431544688545926,1.7741064344340773,1.6896688185205708,1.5593176758654657
2013-04-30,1.7947475011086413,1.7687073885368607,1.717355863478202,1.7487604717773195,1.6937308355111929,1.5892744186558823
2013-05-31,1.8263122215212195,1.7982764807594496,1.7491986074908659,1.7791059238465183,1.7281496842857804,1.626796947859104
2013-06-30,1.832056233923104,1.8052794745156369,1.7590009604994365,1.7863815356061246,1.6957299610416914,1.605088775172844
2013-07-31,1.938639814091037,1.9041014956230045,1.8532036122940632,1.884108787432228,1.7836387939829383,1.688033843131232
2013-08-31,1.8670951442665396,1.834456560348282,1.7859613988617866,1.8159463954389379,1.7529151031809946,1.6374064436322242
2013-09-30,1.9388374908762176,1.901760947200552,1.850682932707827,1.8818521437321378,1.7903866554785395,1.689224513064423
2013-10-31,1.9307972760513141,1.8944456628064996,1.841172670657246,1.873975648388109,1.8192381261360189,1.767446780187329
2013-11-30,2.005505503241187,1.964760173220042,1.9107466505370088,1.9436860740681163,1.8610186666188968,1.8198303703629162
2013-12-31,2.1024727332652704,2.056079026434643,1.9988943881273507,2.0337342608564697,1.9048124295581326,1.8670120432370814
2014-01-31,2.0840038855003726,2.0419552408405677,1.9833857217361153,2.018849834423784,1.874566383759534,1.8012025576425743
2014-02-28,2.2991410763172175,2.242835072008878,2.1742854699293486,2.216541738576109,1.9643690357388899,1.8831861643773984
2014-03-31,2.2968444152757383,2.240616269860718,2.171085531997235,2.213710213068575,1.9810596785046561,1.8988080577400885
2014-04-30,2.3241753712540794,2.2666258832372663,2.1932216702101415,2.2383409886336487,2.015060429874566,1.9120074030425351
2014-05-31,2.3071448310098637,2.2511035298629554,2.176428627319248,2.2218979287097795,2.016576859388444,1.9563783732562272
2014-06-30,2.3138409188136833,2.256956923767987,2.1808197956331146,2.227932623503306,2.038597354124731,1.9967679103248956
2014-07-31,2.313416029832776,2.2592590251369558,2.1836305219113914,2.2300718090737264,1.9953507057812343,1.9699362488352052
