date,Loose,Tight
1998-07-13,0.9997219680572199,0.00027803194277997375
1998-07-14,0.9996467316451807,0.0003532683548193179
1998-07-15,0.9994629084976356,0.0005370915023643059
1998-07-16,0.9989949063496851,0.0010050936503147312
1998-07-17,0.9983056391242107,0.0016943608757893718
1998-07-20,0.9968480810349925,0.003151918965007574
1998-07-21,0.9956027921660665,0.0043972078339334685
1998-07-22,0.9966287327614536,0.0033712672385464728
1998-07-23,0.9967223633873039,0.003277636612696219
1998-07-24,0.9969507188245057,0.0030492811754943517
1998-07-27,0.9964100210621913,0.0035899789378087076
1998-07-28,0.994659497319258,0.005340502680742013
1998-07-29,0.9904111664694867,0.009588833530513345
1998-07-30,0.9806028055644097,0.019397194435590362
1998-07-31,0.958340833038796,0.041659166961203926
1998-08-03,0.9410516499250989,0.058948350074901096
1998-08-04,0.9149826810078846,0.08501731899211537
1998-08-05,0.9125763161386108,0.08742368386138923
1998-08-06,0.9068289529816859,0.09317104701831407
1998-08-07,0.8937759314473539,0.10622406855264599
1998-08-10,0.8618916281714207,0.13810837182857938
1998-08-11,0.8015389070841584,0.19846109291584163
1998-08-12,0.7963713858745565,0.20362861412544347
1998-08-13,0.7898543331728265,0.21014566682717356
1998-08-14,0.7747331216155797,0.22526687838442028
1998-08-17,0.7689273100428158,0.23107268995718422
1998-08-18,0.7510101842058714,0.24898981579412854
1998-08-19,0.7162392510928476,0.28376074890715247
1998-08-20,0.6348855070597166,0.3651144929402834
1998-08-21,0.5311942230819829,0.46880577691801695
1998-08-24,0.50778662928337,0.49221337071663
1998-08-25,0.4497681286202548,0.5502318713797453
1998-08-26,0.31655457230544143,0.6834454276945586
1998-08-27,4.7612859535817004e-05,0.9999523871404642
1998-08-28,0.0001851381109403432,0.9998148618890597
1998-08-31,4.592593420369512e-06,0.9999954074065797
1998-09-01,0.0007923459582080252,0.9992076540417919
1998-09-02,0.003400043259582618,0.9965999567404173
1998-09-03,0.004948894677363722,0.9950511053226363
1998-09-04,0.011157543855832968,0.988842456144167
1998-09-07,0.0145546105253066,0.9854453894746935
1998-09-08,0.015389479576756451,0.9846105204232435
1998-09-09,0.01848445202670887,0.9815155479732911
1998-09-10,0.019493737435737162,0.9805062625642629
1998-09-11,0.04102136157701754,0.9589786384229824
1998-09-14,0.049768821259547354,0.9502311787404526
1998-09-15,0.05439597021405146,0.9456040297859486
1998-09-16,0.05580674816264674,0.9441932518373533
1998-09-17,0.0537405290753652,0.9462594709246348
1998-09-18,0.054022375886747014,0.945977624113253
1998-09-21,0.05086640208167608,0.949133597918324
1998-09-22,0.04192050708577335,0.9580794929142267
1998-09-23,0.028299587641313777,0.9717004123586862
1998-09-24,0.032266249375968684,0.9677337506240313
1998-09-25,0.03218195386671855,0.9678180461332814
1998-09-28,0.030202087421563426,0.9697979125784365
1998-09-29,0.023082485751491882,0.9769175142485081
1998-09-30,0.014893607500998555,0.9851063924990014
1998-10-01,0.014274646990031451,0.9857253530099686
1998-10-02,0.012436988619667928,0.9875630113803321
1998-10-05,0.006562193502427413,0.9934378064975726
1998-10-06,0.005681060275453671,0.9943189397245463
1998-10-07,0.003249320812740317,0.9967506791872598
1998-10-08,0.00034354257441083564,0.9996564574255892
1998-10-09,7.042824366853729e-05,0.9999295717563315
1998-10-12,0.0018121984489356641,0.9981878015510643
1998-10-13,0.020742885329672035,0.9792571146703279
1998-10-14,0.02831713711642269,0.9716828628835774
1998-10-15,0.3792085771939578,0.6207914228060423
1998-10-16,0.5286431697463547,0.4713568302536453
1998-10-19,0.6440445272155985,0.35595547278440154
1998-10-20,0.6932756669856921,0.3067243330143079
1998-10-21,0.7349037980805361,0.26509620191946387
1998-10-22,0.8296463448793017,0.1703536551206983
1998-10-23,0.8897584029392968,0.11024159706070322
1998-10-26,0.9451157495444298,0.054884250455570154
1998-10-27,0.9686638263107543,0.03133617368924568
1998-10-28,0.9792426642830321,0.02075733571696796
1998-10-29,0.9875742809276218,0.012425719072378176
1998-10-30,0.9909836950973772,0.009016304902622806
1998-10-31,0.9932974207413726,0.006702579258627377
1998-11-02,0.9950096646084946,0.004990335391505387
1998-11-03,0.9969453190525699,0.003054680947430126
1998-11-04,0.9978000452202653,0.002199954779734731
1998-11-05,0.998657009897446,0.001342990102553856
1998-11-06,0.998959547089366,0.0010404529106340815
1998-11-09,0.9991065334364395,0.0008934665635604713
1998-11-10,0.9995085064078181,0.0004914935921820032
1998-11-11,0.9996773330538455,0.00032266694615449486
1998-11-12,0.9997253490166215,0.0002746509833785564
1998-11-13,0.9997085015628574,0.0002914984371425911
1998-11-16,0.9996106783400468,0.00038932165995314046
1998-11-17,0.9995529205112083,0.00044707948879167523
1998-11-18,0.9995007573291883,0.0004992426708117091
1998-11-19,0.9995694956276705,0.00043050437232948453
1998-11-20,0.9995195723922928,0.0004804276077071614
1998-11-23,0.9993820726015761,0.0006179273984239404
1998-11-24,0.9995230894239421,0.0004769105760579871
1998-11-25,0.9995042488170901,0.0004957511829099182
1998-11-26,0.9992837255177252,0.0007162744822748842
1998-11-27,0.9987310828851218,0.0012689171148781593
1998-11-30,0.9974258138590735,0.0025741861409264823
1998-12-01,0.9983388759221073,0.0016611240778927126
1998-12-02,0.9987178157616916,0.0012821842383083349
1998-12-03,0.9988266854099199,0.0011733145900801548
1998-12-04,0.9993140879067015,0.0006859120932984757
1998-12-07,0.9994693917140962,0.0005306082859038222
1998-12-08,0.9994666781858831,0.0005333218141168541
1998-12-09,0.9995778690572542,0.0004221309427458634
1998-12-10,0.9995396279679708,0.00046037203202918634
1998-12-11,0.9994901004224451,0.0005098995775547344
1998-12-14,0.9992267245840817,0.000773275415918397
1998-12-15,0.9994943898980014,0.0005056101019984831
1998-12-16,0.9996517711160122,0.00034822888398777183
1998-12-17,0.9996778431380935,0.00032215686190652557
1998-12-18,0.9996018441480449,0.0003981558519551071
1998-12-21,0.999408229136332,0.0005917708636680208
1998-12-22,0.9989133210018781,0.0010866789981218616
1998-12-23,0.9985736906392233,0.001426309360776647
1998-12-24,0.9982711386233092,0.001728861376690884
1998-12-28,0.9973270074350769,0.0026729925649232548
1998-12-29,0.997571510722821,0.0024284892771789164
1998-12-30,0.9979770956231114,0.0020229043768884994
1998-12-31,0.9983596664168276,0.0016403335831722608
1999-01-04,0.9987895982317158,0.00121040176828421
1999-01-05,0.9988651648692336,0.0011348351307663798
1999-01-06,0.9987563944865974,0.0012436055134026334
1999-01-07,0.9983226748023252,0.0016773251976747216
1999-01-08,0.9971307151927965,0.0028692848072034718
1999-01-11,0.996244768272041,0.003755231727959124
1999-01-12,0.9941014096852016,0.00589859031479839
1999-01-13,0.9944118072304424,0.005588192769557564
1999-01-14,0.9967831042373323,0.003216895762667678
1999-01-15,0.9983145784580052,0.0016854215419947296
1999-01-18,0.9989387796061511,0.001061220393848966
1999-01-19,0.9990989885167014,0.0009010114832985041
1999-01-20,0.9989438630298456,0.001056136970154319
1999-01-21,0.9985672513029012,0.0014327486970988515
1999-01-22,0.9989145965838095,0.001085403416190454
1999-01-25,0.9992685614526453,0.0007314385473547397
1999-01-26,0.9995619866517526,0.0004380133482473656
1999-01-27,0.9996755369422929,0.000324463057707054
1999-01-28,0.9997664912570701,0.00023350874293005398
1999-01-29,0.9998001190008475,0.00019988099915250232
1999-01-31,0.9998215380166293,0.00017846198337062344
1999-02-01,0.9998249748587864,0.0001750251412134582
1999-02-02,0.9998178036929568,0.00018219630704325457
1999-02-03,0.9997887024950708,0.00021129750492921825
1999-02-04,0.9997913681063751,0.0002086318936247991
1999-02-05,0.9997565232420464,0.00024347675795363774
1999-02-08,0.999717867874042,0.00028213212595795944
1999-02-09,0.9995986308707634,0.0004013691292366402
1999-02-10,0.9996043046052137,0.0003956953947864143
1999-02-11,0.999608419983107,0.0003915800168929778
1999-02-12,0.9996933470617029,0.0003066529382971884
1999-02-15,0.9996783904459425,0.00032160955405748163
1999-02-16,0.9995790770303424,0.00042092296965756963
1999-02-17,0.9996188201432219,0.0003811798567781438
1999-02-18,0.9996728655986324,0.0003271344013674168
1999-02-19,0.999735684991276,0.0002643150087239866
1999-02-22,0.9997622147205815,0.00023778527941850335
1999-02-23,0.9997707927984258,0.00022920720157410457
1999-02-24,0.9997414683354109,0.0002585316645891839
1999-02-25,0.99968382461297,0.00031617538702994816
1999-02-26,0.9996707126629026,0.00032928733709738456
1999-02-28,0.9996223037917045,0.00037769620829552645
1999-03-01,0.9994318719601538,0.0005681280398462131
1999-03-02,0.9992226251158235,0.0007773748841766281
1999-03-03,0.9994075978566664,0.0005924021433335432
1999-03-04,0.9995294047945664,0.00047059520543365325
1999-03-05,0.9996535941270739,0.00034640587292615035
1999-03-08,0.9996541914554959,0.0003458085445040764
1999-03-09,0.99971243987697,0.00028756012303006955
1999-03-10,0.9997744490049665,0.00022555099503356754
1999-03-11,0.9998055186689848,0.0001944813310151939
1999-03-12,0.9998139226644532,0.00018607733554671513
1999-03-15,0.9998206328462483,0.00017936715375173562
1999-03-16,0.999810562300334,0.00018943769966586144
1999-03-17,0.9998180774995626,0.00018192250043740053
1999-03-18,0.999814649006311,0.0001853509936890474
1999-03-19,0.9997939273546819,0.0002060726453181234
1999-03-22,0.9997925151906429,0.00020748480935711984
1999-03-23,0.9997529584476591,0.0002470415523407734
1999-03-24,0.9996980955940138,0.0003019044059862684
1999-03-25,0.9996125264597302,0.0003874735402698794
1999-03-26,0.9996420344074056,0.00035796559259440266
1999-03-29,0.9996024371643624,0.00039756283563771583
1999-03-30,0.9996997129699163,0.0003002870300836865
1999-03-31,0.9997356566426558,0.0002643433573441737
1999-04-01,0.999696074769044,0.00030392523095593176
1999-04-02,0.9997431003792127,0.0002568996207874429
1999-04-05,0.9997410114915631,0.0002589885084368075
1999-04-06,0.9996708577224986,0.0003291422775014214
1999-04-07,0.9996854134384209,0.00031458656157926817
1999-04-08,0.9996259498718424,0.0003740501281575523
1999-04-09,0.9996660331230707,0.00033396687692925734
1999-04-12,0.9996263880156369,0.0003736119843630748
1999-04-13,0.9995632331326523,0.00043676686734781217
1999-04-14,0.9994992425475228,0.0005007574524772851
1999-04-15,0.9993594817843026,0.0006405182156974459
1999-04-16,0.9993740487768698,0.0006259512231303007
1999-04-19,0.9991462513704206,0.0008537486295794183
1999-04-20,0.9994359656286156,0.0005640343713844042
1999-04-21,0.9995709345008796,0.0004290654991202782
1999-04-22,0.9995461429920451,0.00045385700795485634
1999-04-23,0.9996138791976951,0.00038612080230495885
1999-04-26,0.9995512924907408,0.0004487075092591904
1999-04-27,0.999584832407409,0.00041516759259103774
1999-04-28,0.9994665340306516,0.000533465969348315
1999-04-29,0.9993903217846094,0.0006096782153906034
1999-04-30,0.99908792540262,0.0009120745973800182
1999-05-03,0.9993146275930116,0.0006853724069884323
1999-05-04,0.9995821504252803,0.0004178495747196322
1999-05-05,0.9996846857267654,0.0003153142732345579
1999-05-06,0.9996825667780284,0.00031743322197164765
1999-05-07,0.9995746479762303,0.0004253520237696674
1999-05-10,0.9995084372488319,0.0004915627511681698
1999-05-11,0.9992334318406368,0.0007665681593631057
1999-05-12,0.9986980800867745,0.0013019199132255474
1999-05-13,0.999154660485673,0.0008453395143270055
1999-05-14,0.999421856620712,0.0005781433792878679
1999-05-17,0.9995033506418788,0.0004966493581212111
1999-05-18,0.9994465111627155,0.000553488837284536
1999-05-19,0.999291814987105,0.0007081850128949942
1999-05-20,0.9992832297072612,0.0007167702927388322
1999-05-21,0.9990118784105424,0.0009881215894575804
1999-05-24,0.998642431473964,0.001357568526035949
1999-05-25,0.998806498208447,0.001193501791553073
1999-05-26,0.9989524869484642,0.001047513051535853
1999-05-27,0.9991535278213263,0.0008464721786737426
1999-05-28,0.999072548906438,0.000927451093561997
1999-05-31,0.9991691468979275,0.0008308531020724513
1999-06-01,0.9995015431383865,0.0004984568616135856
1999-06-02,0.9996710046938627,0.0003289953061373462
1999-06-03,0.9997297223060203,0.000270277693979682
1999-06-04,0.9997123450591743,0.0002876549408256849
1999-06-07,0.9997480204784116,0.0002519795215884085
1999-06-08,0.9997645578821461,0.00023544211785380087
1999-06-09,0.9997317654264783,0.00026823457352172936
1999-06-10,0.9996364035471853,0.0003635964528147393
1999-06-11,0.9995290921582536,0.00047090784174630814
1999-06-14,0.9995984121952338,0.00040158780476620486
1999-06-15,0.9996073525893637,0.00039264741063616503
1999-06-16,0.9994858888023962,0.0005141111976037871
1999-06-17,0.9995168251219179,0.0004831748780821723
1999-06-18,0.9996960885168381,0.00030391148316176876
1999-06-21,0.999762137605848,0.00023786239415206435
1999-06-22,0.9997778658555324,0.0002221341444675232
1999-06-23,0.9997595494568846,0.000240450543115356
1999-06-24,0.9997494445407697,0.00025055545923016975
1999-06-25,0.9997427222701563,0.00025727772984369664
1999-06-28,0.9996658846584487,0.0003341153415512583
1999-06-29,0.9996930062302166,0.00030699376978341126
1999-06-30,0.9997352113453932,0.000264788654606805
1999-07-01,0.9997056590254361,0.00029434097456402906
1999-07-02,0.9997500964041858,0.0002499035958142037
1999-07-05,0.9997290541755015,0.0002709458244985225
1999-07-06,0.9996303151968063,0.0003696848031937192
1999-07-07,0.9995180548227035,0.00048194517729641313
1999-07-08,0.9994146631214659,0.0005853368785342417
1999-07-09,0.9992099592335738,0.000790040766426198
1999-07-12,0.9987240791925397,0.0012759208074602753
1999-07-13,0.9993332343386221,0.0006667656613779848
1999-07-14,0.9995738871691972,0.0004261128308027636
1999-07-15,0.999633692734438,0.00036630726556206676
1999-07-16,0.9996885822449706,0.00031141775502939255
1999-07-19,0.9996523976666566,0.0003476023333434718
1999-07-20,0.9996283316401671,0.0003716683598329918
1999-07-21,0.999735431995975,0.0002645680040250106
1999-07-22,0.9997630679498659,0.00023693205013415925
1999-07-23,0.9997735765093179,0.00022642349068213168
1999-07-26,0.9997329918018356,0.0002670081981643641
1999-07-27,0.999769708988456,0.0002302910115439439
1999-07-28,0.9997599553823318,0.00024004461766826814
1999-07-29,0.9996945146054422,0.00030548539455782216
1999-07-30,0.9996113972899638,0.00038860271003620316
1999-07-31,0.9994280290980292,0.0005719709019708067
1999-08-02,0.9995840994242439,0.00041590057575616553
1999-08-03,0.9997157206875484,0.00028427931245163235
1999-08-04,0.9997519000286442,0.00024809997135589085
1999-08-05,0.9997701080795373,0.00022989192046277154
1999-08-06,0.9997573220568903,0.00024267794310970313
1999-08-09,0.9997863136223256,0.0002136863776743745
1999-08-10,0.9997929680203159,0.00020703197968406978
1999-08-11,0.9997603080585065,0.00023969194149354905
1999-08-12,0.99977350431736,0.00022649568263995892
1999-08-13,0.9997704443989412,0.00022955560105870044
1999-08-16,0.9997148769413374,0.00028512305866248093
1999-08-17,0.9997509347736612,0.0002490652263389093
1999-08-18,0.9997405811387211,0.0002594188612789612
1999-08-19,0.9997939871792785,0.00020601282072153416
1999-08-20,0.9998102621695591,0.00018973783044082384
1999-08-23,0.9998036126120443,0.00019638738795578798
1999-08-24,0.9997655768611375,0.0002344231388623896
1999-08-25,0.9998074872639426,0.00019251273605741835
1999-08-26,0.9998198332598899,0.00018016674011004706
1999-08-27,0.9998150061411637,0.0001849938588363278
1999-08-30,0.9998025039510532,0.0001974960489468357
1999-08-31,0.999808745936115,0.00019125406388503338
1999-09-01,0.9998133999508384,0.00018660004916152932
1999-09-02,0.9998250587155334,0.00017494128446656192
1999-09-03,0.9998206308303328,0.00017936916966722528
1999-09-06,0.9997961065248056,0.00020389347519439972
1999-09-07,0.9997879296063351,0.0002120703936649048
1999-09-08,0.9998058734723009,0.000194126527698991
1999-09-09,0.9998132915274488,0.0001867084725512036
1999-09-10,0.9998198397031494,0.00018016029685070405
1999-09-13,0.9998223723289387,0.00017762767106128916
1999-09-14,0.9998111484831568,0.0001888515168431871
1999-09-15,0.999808112726645,0.00019188727335491584
1999-09-16,0.9997835528512433,0.00021644714875674182
1999-09-17,0.9997746581898391,0.00022534181016084276
1999-09-20,0.9997122978187482,0.00028770218125187443
1999-09-21,0.9995658213717623,0.00043417862823772423
1999-09-22,0.999218968025558,0.0007810319744420591
1999-09-23,0.998468053382744,0.0015319466172560108
1999-09-24,0.9983997513883817,0.001600248611618364
1999-09-27,0.99882182682968,0.001178173170319965
1999-09-28,0.9990685547192696,0.0009314452807303566
1999-09-29,0.9992524003096757,0.0007475996903243391
1999-09-30,0.9995494444789614,0.0004505555210385285
1999-10-01,0.9996486868419932,0.0003513131580069322
1999-10-04,0.9996281573440375,0.0003718426559625168
1999-10-05,0.9994719687256048,0.0005280312743952205
1999-10-06,0.9992841198800122,0.0007158801199878674
1999-10-07,0.9994008566187451,0.0005991433812548766
1999-10-08,0.9993329938892845,0.0006670061107155142
1999-10-11,0.9994710179017507,0.0005289820982492889
1999-10-12,0.9994024771019651,0.0005975228980349629
1999-10-13,0.9992192811307874,0.0007807188692127012
1999-10-14,0.9994105517726503,0.0005894482273497255
1999-10-15,0.9994628886051169,0.0005371113948832042
1999-10-18,0.9996190006988028,0.0003809993011972469
1999-10-19,0.999639190036003,0.0003608099639969732
1999-10-20,0.9995474517850977,0.00045254821490217504
1999-10-21,0.9996488914773803,0.0003511085226196399
1999-10-22,0.9996290183782081,0.0003709816217919534
1999-10-25,0.9996075823457741,0.00039241765422592706
