Date,CASY,ORLY,TLT,SHY,LMT,DE,MO,GLD,MS,XOM,EME
2005-01-03,14.893738746643066,1.503000020980835,44.396488189697266,54.25520706176758,29.786643981933594,24.271821975708008,3.9745707511901855,43.02000045776367,29.301733016967773,24.711368560791016,10.358996391296387
2005-01-04,14.480018615722656,1.4980000257492065,43.93122863769531,54.135353088378906,29.281137466430664,23.692811965942383,4.002104759216309,42.7400016784668,28.98721694946289,24.543638229370117,10.156107902526855
2005-01-05,14.686881065368652,1.4963330030441284,44.166358947753906,54.14870071411133,30.01742935180664,23.463211059570312,3.99489426612854,42.66999816894531,28.819482803344727,24.415363311767578,9.890966415405273
2005-01-06,14.844094276428223,1.4826669692993164,44.19636535644531,54.175270080566406,29.951499938964844,23.789310455322266,3.9667041301727295,42.150001525878906,29.500926971435547,24.72616195678711,9.932463645935059
2005-01-07,14.190422058105469,1.4786670207977295,44.296451568603516,54.181949615478516,30.0943546295166,23.459877014160156,4.025048732757568,41.84000015258789,29.38560676574707,24.563369750976562,9.718047142028809
2005-01-10,14.380725860595703,1.5066670179367065,44.36647415161133,54.14870071411133,30.220726013183594,23.35340118408203,4.077491760253906,41.95000076293945,29.380367279052734,24.65709686279297,9.794129371643066
2005-01-11,14.008386611938477,1.5213329792022705,44.62662124633789,54.16195297241211,30.275684356689453,23.043920516967773,4.038159370422363,42.209999084472656,29.065837860107422,24.592958450317383,9.736490249633789
2005-01-12,14.066309928894043,1.534000039100647,44.686676025390625,54.168582916259766,30.660295486450195,23.293489456176758,4.040126800537109,42.599998474121094,29.11852264404297,24.958036422729492,9.863298416137695
2005-01-13,14.041479110717773,1.527999997138977,45.11691665649414,54.235225677490234,30.413043975830078,23.476511001586914,4.084047794342041,42.599998474121094,29.234413146972656,24.938304901123047,9.856382369995117
2005-01-14,14.273160934448242,1.5363329648971558,45.11191940307617,54.20857620239258,30.77020263671875,23.573017120361328,4.152880668640137,42.31999969482422,29.534652709960938,25.194833755493164,10.056966781616211
2005-01-18,14.546215057373047,1.554332971572876,45.26198196411133,54.1885871887207,31.061420440673828,23.509801864624023,4.192869663238525,42.31999969482422,29.734817504882812,25.406986236572266,10.12844181060791
2005-01-19,14.587579727172852,1.5433330535888672,45.392120361328125,54.19530487060547,30.709766387939453,23.31014060974121,4.166646957397461,42.2599983215332,29.197526931762695,25.184959411621094,10.008549690246582
2005-01-20,14.273160934448242,1.5423330068588257,45.482154846191406,54.24182891845703,30.220726013183594,23.053903579711914,4.1364922523498535,42.25,28.892013549804688,25.022165298461914,9.930161476135254
2005-01-21,14.140778541564941,1.5373330116271973,45.53217315673828,54.295204162597656,30.083354949951172,22.62796974182129,4.113545894622803,42.7400016784668,28.69713592529297,24.88404655456543,9.771071434020996
2005-01-24,14.008386611938477,1.5226670503616333,45.72726058959961,54.26189041137695,29.92951774597168,22.51482582092285,4.074868679046631,42.77000045776367,28.481155395507812,25.224456787109375,9.715739250183105
2005-01-25,14.008386611938477,1.523332953453064,45.29702377319336,54.24182891845703,29.814132690429688,22.667896270751953,4.083393096923828,42.2400016784668,28.654979705810547,25.323104858398438,9.748011589050293
2005-01-26,14.190422058105469,1.5299999713897705,45.382118225097656,54.221923828125,30.347116470336914,22.528133392333984,4.053893089294434,42.689998626708984,28.533836364746094,25.50563621520996,9.909409523010254
2005-01-27,14.463468551635742,1.5213329792022705,45.29702377319336,54.20857620239258,30.989992141723633,22.318490982055664,4.105680465698242,42.619998931884766,28.31260108947754,25.530309677124023,9.810267448425293
2005-01-28,14.256138801574707,1.5053329467773438,45.752296447753906,54.235225677490234,30.978988647460938,22.617984771728516,4.143045425415039,42.689998626708984,28.639184951782227,25.293500900268555,9.784905433654785
2005-01-31,14.612751007080078,1.5243330001831055,45.88235092163086,54.22853469848633,31.76473617553711,23.103809356689453,4.184345722198486,42.220001220703125,29.476699829101562,25.45630645751953,9.90479850769043
2005-02-01,14.45517635345459,1.5299999713897705,45.80956268310547,54.24256896972656,32.2647590637207,23.389997482299805,4.189591407775879,42.099998474121094,30.156204223632812,26.280183792114258,9.897881507873535
2005-02-02,14.811795234680176,1.5509999990463257,45.9150390625,54.22258377075195,32.35268020629883,23.340084075927734,4.188933849334717,42.15999984741211,30.06139373779297,26.605796813964844,10.05466365814209
2005-02-03,14.803500175476074,1.5463329553604126,45.889923095703125,54.1891975402832,32.044960021972656,23.39332389831543,4.1784491539001465,41.68000030517578,30.11933135986328,26.896846771240234,10.010855674743652
2005-02-04,15.143514633178711,1.5809999704360962,46.52764129638672,54.24256896972656,31.67682647705078,23.077199935913086,4.392153739929199,41.470001220703125,30.909452438354492,27.2767276763916,10.388971328735352
