Date,BL,MVO Min Vol,HRP,NCO,Equal Weight,S&P 500
2010-02-01,0.01423459086027723,0.013122826408773935,0.013084722712279229,0.013240474542044245,0.01097842651813874,0.015550870945621798
2010-02-02,0.02119465833054046,0.019844556606289254,0.019509917801914467,0.019890330612268636,0.020401925081758865,0.027842211736815115
2010-02-03,0.015296213830309657,0.013714017372890686,0.013799766894581511,0.013959018351825447,0.01555011100693271,0.022720906777760286
2010-02-04,-0.015649859544641487,-0.01480108364250965,-0.014435984507691235,-0.014722450613288252,-0.008361528951005726,-0.008846563663906015
2010-02-05,-0.012964169651423774,-0.012244113084454056,-0.011873332833283068,-0.012178025724722374,-0.005453630638636908,-0.006797547941555737
2010-02-08,-0.024474376749182847,-0.023162867914957697,-0.022704303507645518,-0.02309891416167731,-0.01595262061328262,-0.013967963572716235
2010-02-09,-0.00589871842100631,-0.005752466077564744,-0.005353771794374684,-0.005612387470785518,-0.0027069860192074913,-0.0015830023226609535
2010-02-10,-0.010658548488597375,-0.010572806091122877,-0.009873734740662665,-0.010289402086948063,-0.006949194865482622,-0.0035385874856602717
2010-02-11,0.013341208657959402,0.012421158071729721,0.012877603402474458,0.012730736312279056,0.005476990872303578,0.006890788601395581
2010-02-12,0.013844271229807914,0.01293408049399325,0.013331749109677826,0.01317627684905709,0.006945290809304616,0.00605257216038968
2010-02-16,0.02130613560057215,0.019810722380927848,0.01988150044800263,0.020039754431123935,0.015124138271938925,0.021882880236265168
2010-02-17,0.036234851523552436,0.03416325675597576,0.034395974465839085,0.03447569717710719,0.020460353331714698,0.026725317763598877
2010-02-18,0.033481598158080494,0.031610304016218116,0.03191798854611849,0.03206913444940129,0.022233981931886415,0.032778079823499784
2010-02-19,0.04042851027853067,0.03870770839990634,0.038724716265681636,0.03900701060724021,0.025063509074101153,0.03491900690911387
2010-02-22,0.0325849093405195,0.031034003530757026,0.031238603565963308,0.03142801070463186,0.022553965158011557,0.03510586802781579
2010-02-23,0.02530570283616762,0.02457265349037918,0.02460883011077719,0.024746078183137454,0.01681850322782097,0.02253461535759138
2010-02-24,0.03112505381283137,0.030566891036140076,0.030358181881072754,0.030640203529362475,0.02369640611438273,0.0319396734829831
2010-02-25,0.04090025016990362,0.0401920711854864,0.03966057205251383,0.040154760976634174,0.027616334928612263,0.03054277268098038
2010-02-26,0.04221476516445,0.041527969989733515,0.040882293260064095,0.04145431102064778,0.027470160349291506,0.031194697701817153
2010-03-01,0.05899134279168372,0.05806977030233229,0.057244606350198346,0.057951996663464955,0.03653361616433015,0.041903415969371416
2010-03-02,0.0672323663222083,0.06567924958978866,0.06467133399910363,0.06556711058190845,0.042070652413916276,0.04479026833370581
2010-03-03,0.07080544328725868,0.06903997385579475,0.06807457009782358,0.06897878420543258,0.04095778208247691,0.04572115573601909
2010-03-04,0.06847317555193722,0.06706885335063806,0.06590701182104142,0.06688314154625807,0.044810663804895734,0.04888735028085178
2010-03-05,0.07608961249519108,0.07437966327355294,0.07331058097222853,0.07435874654996888,0.05281163735157257,0.06387963181523215
2010-03-08,0.07867535681867777,0.07692880651679324,0.07608716608999666,0.07699322335282877,0.053266123430623535,0.06406535353686871
