date,CASY,ORLY,TLT,SHY,LMT,DE,MO,GLD,MS,XOM,EME
2018-06-30,0.06311936880631193,0.2987870121298787,0.06800931990680092,0.0,0.1853481465185348,0.0,0.22226777732222674,0.12867871321286786,0.0,0.0,0.03378966210337896
2018-07-31,0.06603933960660394,0.2933770662293377,0.049319506804931953,0.0,0.1974680253197468,0.0,0.22865771342286575,0.12304876951230488,0.0,0.0,0.042089579104208956
2018-08-31,0.04687,0.22643,0.0,0.0,0.29803,0.05124,0.21459,0.0807,0.00339,0.0,0.07875
2018-09-30,0.05983940160598394,0.23920760792392076,0.0,0.0,0.2876171238287617,0.04522954770452295,0.21397786022139778,0.07498925010749892,0.0,0.0,0.07913920860791392
2018-10-31,0.05954,0.23614,0.0,0.0,0.29782,0.05333,0.21447,0.06861,0.0,0.0,0.07009
2018-11-30,0.07438148762975261,0.3098261965239305,0.021480429608592175,0.0,0.17867357347146945,0.0,0.2738554771095422,0.10782215644312887,0.0,0.0,0.033960679213584276
2018-12-31,0.074,0.25268,0.0,0.0,0.28868,0.05477,0.18515,0.07788,0.0,0.0,0.06684
2019-01-31,0.08562914370856292,0.33716662833371674,0.050619493805061956,0.0,0.1214187858121419,0.0,0.24957750422495778,0.13990860091399088,0.0,0.0,0.015679843201567987
2019-02-28,0.08428,0.30467,0.01298,0.0,0.18577,0.00394,0.23518,0.12867,0.0,0.0,0.04451
2019-03-31,0.06279937200627994,0.2475875241247588,0.0,0.0,0.27189728102718974,0.03868961310386897,0.22197778022219783,0.08391916080839193,0.0,0.0,0.07312926870731294
2019-04-30,0.05631,0.24847,0.0,0.0,0.2554,0.036,0.24823,0.08526,0.0,0.0,0.07033
2019-05-31,0.05791057910579106,0.24459244592445922,0.0,0.0,0.2776927769277693,0.03474034740347403,0.22208222082220822,0.07818078180781807,0.0017700177001770017,0.0,0.08303083030830309
2019-06-30,0.07374,0.31307,0.10067,0.0,0.1637,0.0,0.19897,0.12047,0.0,0.0,0.02938
2019-07-31,0.07739,0.23218,0.0,0.0,0.27922,0.03529,0.20418,0.09137,0.0,0.0,0.08037
2019-08-31,0.09568,0.26404,0.04053,0.0,0.23369,0.0006,0.19072,0.1171,0.0,0.0,0.05764
2019-09-30,0.08677,0.2647,0.11022,0.0,0.19937,0.0,0.16279,0.13637,0.0,0.0,0.03978
2019-10-31,0.08317,0.23501,0.02348,0.0,0.28798,0.03304,0.1657,0.10391,0.0,0.0,0.06771
2019-11-30,0.0914490855091449,0.23734762652373476,0.02970970290297097,0.0,0.2568574314256857,0.026479735202647972,0.17268827311726884,0.12205877941220587,0.0,0.0,0.06340936590634093
2019-12-31,0.08537914620853791,0.23515764842351575,0.013619863801361985,0.0,0.2743772562274377,0.02794972050279497,0.19783802161978378,0.0992990070099299,0.0,0.0,0.06637933620663793
2020-01-31,0.08769,0.23876,0.00068,0.0,0.26634,0.02608,0.19698,0.11704,0.00028,0.0,0.06615
