Date,Downside Market Shock,Real Yield Shock
2019-02-19,-1.8142219782050317,-1.2107717562356277
2019-02-20,-1.164711723873165,-1.099196360944962
2019-02-21,-1.6947645294975076,-1.092019147249926
2019-02-22,-1.990405094179316,-0.8531847338633028
2019-02-25,-1.9768803519126088,-1.430238781798883
2019-02-26,-1.5569818442190957,-1.5737610191107099
2019-02-27,-1.9093530420444909,-0.6811250118539055
2019-02-28,-1.7726176623471188,-1.4442339150525934
2019-03-01,-0.9290031328444365,-2.218578614491676
2019-03-04,-0.16308589696208856,-2.420242466238176
2019-03-05,-0.16892970263086068,-1.6900710190377828
2019-03-06,0.29806881928747775,-1.9197245631254485
2019-03-07,0.8387507441935926,-1.9954547865959635
2019-03-08,0.8922154761392598,-1.901768584597067
2019-03-11,-0.26427947039628374,-1.1740390444636561
2019-03-12,-0.48330329503994424,-0.9910690454104464
2019-03-13,-0.9129147610438271,-0.5031051645253372
2019-03-14,-0.14728341803248168,-1.7032669001297942
2019-03-15,-0.3684483330412942,-0.9837355242917661
2019-03-18,-0.5952513318815652,-1.6237893170726068
2019-03-19,0.012467913538186976,-1.2120019798511872
2019-03-20,-0.02076098053649785,-0.7022706410290441
2019-03-21,-0.3647129108873921,-0.3226283160668428
2019-03-22,0.2218158743509429,0.12927678860481184
2019-03-25,0.5608811249944353,0.12576044046746226
2019-03-26,0.2158238412360019,-0.7506849994970625
2019-03-27,0.4732740183268864,-0.2501723770880299
2019-03-28,0.15844967702870696,0.6110601453434177
2019-03-29,-0.27715718294825964,0.9684141969525836
2019-04-01,-0.4416013367103478,1.1384842287910402
2019-04-02,-0.7065908384169741,1.2601702760340507
2019-04-03,-0.7081233906332787,0.435104713328844
2019-04-04,-1.0799548633278333,0.6828972646865094
2019-04-05,-1.5856224329999853,0.9780694995091844
2019-04-08,-1.7289013299143072,0.9882968532968195
2019-04-09,-0.7777087482122825,0.7688165377806173
2019-04-10,-0.9816577665618874,0.44579220960262117
2019-04-11,-0.4878780913551977,0.32200502039853585
2019-04-12,-0.7735294645697188,0.9064441927795511
2019-04-15,-0.3908777305341281,0.632682843997053
2019-04-16,-0.25549932126375147,0.7316766609129071
2019-04-17,-0.050904581174543766,0.6014025948761109
2019-04-18,-0.19049089913126693,0.07435850566447208
2019-04-22,0.3934395471392014,0.2485647947013753
2019-04-23,-0.9510499892064593,0.8892152484874571
2019-04-24,-0.9670842523338962,0.7267532352141001
2019-04-25,-0.6007945006453549,1.2956476905676269
2019-04-26,-1.2217884944076827,1.52363857693713
2019-04-29,-1.04077417834036,0.3817440683381486
2019-04-30,-0.6677797133229001,0.5246622722070081
2019-05-01,0.28786678675629024,0.36796533238253465
2019-05-02,0.5547772498684133,0.536537132369826
2019-05-03,-0.07812448126834994,1.7350745042684494
2019-05-06,0.184161260901601,1.0508957463643234
2019-05-07,1.129140858278825,0.0019681455427075336
2019-05-08,1.008782534804941,0.22514269699408085
2019-05-09,1.0256056687485613,0.23371468746953594
2019-05-10,1.149144293075803,1.1289530329501893
2019-05-13,-0.23805814506790546,0.5709593684987608
2019-05-14,-0.24559055397734814,0.9669346991086849
2019-05-15,-0.03362604817301498,1.1601640516234089
2019-05-16,0.4352170760597412,1.4908179794670595
2019-05-17,0.2134616735525922,1.5527846060767374
2019-05-20,-0.04569379236547808,0.9438775733979771
2019-05-21,0.33369349140839183,1.425841485725104
2019-05-22,-0.2160189810656218,1.006766478730232
2019-05-23,-0.8060794117339124,1.113357154708895
2019-05-24,-0.5409437946425615,1.66567788871015
2019-05-28,-1.0562843666267434,0.4786528536280711
2019-05-29,-1.719460991368389,0.4083310594106084
2019-05-30,-1.7604439897789506,1.3641945256018726
2019-05-31,-2.426175995612212,1.8821862166832626
2019-06-03,-2.819365674488554,0.9722937893715292
2019-06-04,-2.098147250505662,1.1415886364866081
2019-06-05,-1.5129645409563635,1.2247755098040722
2019-06-06,-0.3301440697911978,2.4907637997292746
2019-06-07,0.1756923767150526,3.1898743651463857
2019-06-10,0.10860984958126849,2.507783071102413
2019-06-11,0.689198893956796,1.3526538991601167
2019-06-12,-0.6494272652922128,1.6647824953901915
2019-06-13,-0.4323473387630312,1.0419515065488885
2019-06-14,-0.04445046446714249,1.1487782726994558
2019-06-17,0.5112179152759135,0.8042310914667868
2019-06-18,-0.47198272237935,1.1876168389007589
2019-06-19,-1.4769316535527972,2.2295106513696967
2019-06-20,-1.5474035450151256,1.9542272773033056
2019-06-21,-1.1280202686763838,1.5509258872551575
2019-06-24,-1.9121266783994333,1.1894717026682604
2019-06-25,-1.2664497001791302,0.5414446783119348
2019-06-26,-1.5984784223335877,1.4629761904997811
2019-06-27,-2.0896190627953817,2.214982864549235
2019-06-28,-2.057161225283199,0.5045584367638218
2019-07-01,-2.6140558278597523,0.36246354998378955
2019-07-02,-2.9729631584064653,1.0328534864690548
2019-07-03,-2.1801880098717685,1.3881898553890863
2019-07-05,-1.5116582191916281,0.8365881251401299
2019-07-08,-0.9654953713366649,0.4344919701462304
2019-07-09,-0.4522655181761621,0.6007098325973947
2019-07-10,-0.7569842215110001,0.8887224569581174
2019-07-11,-0.7240163505274502,0.37449860141335306
2019-07-12,-1.2157673530779833,1.1698667219895083
2019-07-15,-1.0276102970497942,1.24286033639311
2019-07-16,-0.9711956274905628,-0.009238385126719772
2019-07-17,-0.5774972622328665,1.1494821077538586
2019-07-18,-0.2996699033225746,-0.3599917919403178
2019-07-19,0.4406121426730086,-2.4964320692178825
2019-07-22,0.9920683990322035,-1.9477480408633616
2019-07-23,0.46188004159459467,-1.5446017990808256
2019-07-24,0.2037238807918213,-1.6632286932820997
2019-07-25,-0.036632017635569926,-1.5460500459874944
2019-07-26,-0.4858480373322003,-1.362678457447212
2019-07-29,-0.08074770904117588,-2.772253187866819
2019-07-30,0.1541975400256721,-1.7732935718251261
2019-07-31,1.2035761096302082,-1.4910514112002586
2019-08-01,0.9384970787710584,-1.7941220486005136
2019-08-02,0.23615496281215426,-2.3094228685472906
2019-08-05,-1.6464980542470977,-2.228911824182595
2019-08-06,-0.8615638225530281,-1.2306010628247257
2019-08-07,-0.9586769066033904,-2.5549146670079255
2019-08-08,0.10271765529222755,-1.4216216949829246
2019-08-09,-0.42772695731558097,-0.8401959182316586
2019-08-12,-1.199258335758671,-0.7347269170998704
2019-08-13,-0.2682785180779552,-1.4132595271067492
2019-08-14,-1.7692594910619597,-1.0797375999464016
2019-08-15,-1.5433395119955853,-0.4401564926090293
2019-08-16,-0.7846109299751931,0.09402496394071184
2019-08-19,0.08747303306862408,0.052270033728665476
2019-08-20,-0.36656751641960905,-0.48787607022360024
2019-08-21,-0.2791603293482773,-0.027078650534729052
2019-08-22,-0.5095553950572431,0.4421049626530253
2019-08-23,-1.8274539083813197,0.5842834532202725
2019-08-26,-1.661721020044126,0.4952374056916975
2019-08-27,-1.8406250114792935,1.9886073283113388
2019-08-28,-1.3942643803554426,1.9517697603435331
2019-08-29,-0.29508797985450846,1.6168044397851287
2019-08-30,0.5088195126875972,0.931713808203744
2019-09-03,0.7309193142275227,0.23247370133816614
2019-09-04,-0.8966677029286998,1.4128985208020775
2019-09-05,-0.5933201854637511,-0.10104982654296614
2019-09-06,-0.6279064080553899,0.9029679077517406
2019-09-09,0.5317305821483927,-1.0893826647096265
2019-09-10,0.1925029863210778,-2.0068788524043386
2019-09-11,-0.5612175337287817,-2.2901696394356836
2019-09-12,0.21780162148028598,-1.8922053551546643
2019-09-13,-1.1937146983914542,-2.391327559284798
2019-09-16,-1.0125743627122241,-2.204152723814239
2019-09-17,-0.5078547132692373,-1.7996986606755638
2019-09-18,0.03855574325837157,-0.39603334079626096
2019-09-19,-0.3428174638161979,-0.6024733895732907
2019-09-20,0.20057324989023365,0.060276787779148765
2019-09-23,0.1525585968876098,-0.2501413516472947
2019-09-24,-0.8166943487605253,-0.7967957880452686
2019-09-25,-0.3331699426489244,-1.5501076732887147
2019-09-26,-0.3980286744794745,-1.6444406898381223
2019-09-27,0.35610070920991377,-1.8593272375400707
2019-09-30,0.7665263653061867,-1.5381135567708435
2019-10-01,1.1281227358537438,-0.5898341146581078
2019-10-02,1.1365444391979318,-1.8958413906123137
2019-10-03,0.9062784816990855,-2.61092546386097
2019-10-04,0.6550597652540174,-1.6426650339306839
2019-10-07,0.610927685278134,-2.5874800268019333
2019-10-08,-0.3201081367883584,-1.857104820615933
2019-10-09,0.005079810861233291,-0.43402286708482707
2019-10-10,0.06890584068994235,-0.793062425461452
2019-10-11,0.47865366589566477,-0.47047236130921577
2019-10-14,0.25895437915811004,3.9612741044306268
2019-10-15,1.1629855783556327,-3.546685705071861
2019-10-16,0.985987199189514,-2.443635092320638
2019-10-17,0.895106014936687,0.3310758996229399
2019-10-18,0.5746965213103524,-2.308672928975376
2019-10-21,0.934632814216808,-5.045262830075512
2019-10-22,1.021961974307779,-3.0648902338894954
2019-10-23,0.5309958456145434,-3.4839722802663937
2019-10-24,0.5619322980833267,1.2882656562592696
2019-10-25,0.35018763603569314,-1.3543117316259594
2019-10-28,-0.06384961116084836,-1.079714998367062
2019-10-29,0.3590999546427569,-3.4232695070220536
2019-10-30,-0.37324116585209083,-2.5956314110969143
2019-10-31,-1.1849584948095009,-2.1792287739638034
2019-11-01,-1.0933602910335183,-2.155750660450822
2019-11-04,-0.5038632642014613,-2.616381272013976
2019-11-05,-0.8054419572752807,0.15284799873929783
2019-11-06,-1.6607646665563485,0.49876775064281587
2019-11-07,-1.243314948698301,0.7726534562865685
2019-11-08,-1.183817869578907,0.7723968772930662
2019-11-11,-0.7208777527279469,2.4831996056139465
2019-11-12,-0.8441018275498281,-0.7254657572658898
2019-11-13,-0.45144540577768233,-0.1898241685311202
2019-11-14,-0.6182800662186696,-0.7770162141855005
2019-11-15,-0.7996937968147803,-0.707474488812548
2019-11-18,-0.9593782601023328,-1.1753178594842624
2019-11-19,-0.6735434028578726,1.119497328964309
2019-11-20,-0.6300877135315462,-0.597621233313552
2019-11-21,-0.30280010849560113,-1.1442959501786694
2019-11-22,-0.3712252391507449,-0.4126595395625291
2019-11-25,-0.6428201548957707,0.1497765913147588
2019-11-26,-0.6759203823637137,3.484860167876521
2019-11-27,-0.9197732089699159,2.5178354490937913
2019-11-29,-0.4192551820580158,-0.6890675477209437
2019-12-02,-0.09259415638291624,-2.2310032977348317
2019-12-03,0.5664222285037003,-0.7565963469407674
2019-12-04,0.5761388155425639,0.4684313176221313
2019-12-05,0.33847768791586685,1.012633019257757
2019-12-06,0.03832656490361247,-1.3104766881116932
2019-12-09,0.32836240456445187,2.790947569955385
2019-12-10,0.487288914149226,0.29763165337623443
2019-12-11,0.15932656669329487,0.713347374663034
2019-12-12,-0.031382179965453165,1.186303356326376
2019-12-13,-0.15155691157924248,0.9885790516826621
2019-12-16,-0.34357238043566524,0.5264269070486602
2019-12-17,-0.08894988027360617,0.8225250489200527
2019-12-18,-0.05183645228119241,0.9061264939793093
2019-12-19,-0.3534305494509303,1.2118546257643568
2019-12-20,-0.6232774606756666,-0.11635887431259445
2019-12-23,-0.8203487991097708,0.8344214611447897
2019-12-24,-0.7006458637636753,-0.26315826883152976
2019-12-26,-0.5229784295589364,0.23976568214618948
2019-12-27,-0.4608587620639231,-0.6025343035091534
2019-12-30,-0.017778528873959754,-0.09357594613614309
2019-12-31,-0.41916969393111053,-0.26515343799043173
2020-01-02,-1.4167211274988358,0.8403869570386954
2020-01-03,-1.284698458254274,1.3923941875564738
2020-01-06,-1.0734003052506296,0.5091033051005882
2020-01-07,-0.72203290320181,-0.10633902706176823
2020-01-08,-0.5680575942275496,0.1267923211357186
2020-01-09,-1.1443812675864626,0.041056729911119874
2020-01-10,-1.1104422081004395,0.31901714992961994
2020-01-13,-1.180148729712242,-0.12692752120118697
2020-01-14,-0.745845692437096,-0.41258901147946286
2020-01-15,-0.7138780190499047,-0.571370566573889
2020-01-16,-0.7672048075571737,-0.5521180971187365
2020-01-17,-0.7440236922392754,-1.0184186975584388
2020-01-21,-0.7226670658136917,-1.2293483872895319
2020-01-22,-0.5697756987749755,-1.6569342992390517
2020-01-23,-0.515246161824677,-0.6242352499754378
2020-01-24,-0.05083424137871699,-0.39162103979841867
2020-01-27,0.625658029178295,-0.41777525532090387
2020-01-28,0.40572389605905695,-0.9425848716288305
2020-01-29,0.47072306696308114,-0.024248164394461365
2020-01-30,-0.04207248725640309,-0.5154052715662283
2020-01-31,0.7114327446240918,-0.38585257065730555
2020-02-03,0.9464288417911721,-0.44851806577238745
2020-02-04,0.21023173438856677,-1.290027578732226
2020-02-05,-0.2210331150971724,-1.293182864772023
2020-02-06,-0.6567270636686721,-0.2537918429009347
2020-02-07,-0.25034048046474666,-0.36944093610706397
2020-02-10,-0.3159603880099725,-0.270071062004079
2020-02-11,-0.27722006580540565,-0.7327356147888194
2020-02-12,-0.3404157241528864,-0.7742359765204975
2020-02-13,-0.38083807064935266,0.012023397249764204
2020-02-14,-0.35328454822125427,0.0002819873801613976
2020-02-18,0.17802301434409062,0.1519072825614145
2020-02-19,0.12300588503439207,0.5057752991318406
2020-02-20,0.13162506092156878,1.035054375112034
2020-02-21,0.6755895022857692,0.5631158443002195
2020-02-24,-0.6326175911370431,-0.10983058381444673
2020-02-25,-1.5162273729612914,-1.3710830920292745
2020-02-26,-1.2404642036531766,-1.5594685725531916
2020-02-27,-3.957554032733123,-1.5120520324188456
2020-02-28,-4.59944115821201,-3.037301324981054
2020-03-02,-2.8733497242597674,-2.2742490358788237
2020-03-03,-3.573135907317122,-0.8834190510632646
2020-03-04,-2.2810565024195504,-2.0100620445799624
2020-03-05,-4.731132431754441,-2.0775846435338594
2020-03-06,-6.355813786528976,-1.3476112456530014
2020-03-09,-9.257058797260166,-10.722661379438529
2020-03-10,-6.28010844807076,-19.45163060141034
2020-03-11,-8.017146617842952,-28.955347878031482
2020-03-12,-12.116748692429226,-28.225987307785914
2020-03-13,-9.821057851815656,-22.6133363148959
2020-03-16,-13.678296167132,-30.048594455157083
2020-03-17,-11.485735159835153,-31.250601912027403
2020-03-18,-12.805658129738058,-33.749083496518395
2020-03-19,-13.57735894292248,-22.631510606823195
2020-03-20,-15.617740427030466,-16.529602184168475
2020-03-23,-16.614849379586413,-13.728046768838722
2020-03-24,-12.519950361869105,-15.254559089114688
2020-03-25,-11.269065246878668,-10.440834176010593
2020-03-26,-8.765262853185906,-6.99816040396586
2020-03-27,-7.602103496862857,-4.411870871013621
2020-03-30,-5.282625036330866,-13.05395462966749
2020-03-31,-7.482907621373392,-12.839779807075777
2020-04-01,-7.80320331141143,-15.603832511284004
2020-04-02,-8.982876796396788,-10.237564586652821
2020-04-03,-8.076485560603551,-8.282109475422468
2020-04-06,-4.396380274325803,-8.47930512527189
2020-04-07,-0.8532518442769744,1.3079072780391194
2020-04-08,-2.717049331030933,7.104888985834037
2020-04-09,-3.405712000632693,23.69607299151108
2020-04-13,-7.707539374022082,23.663134421169847
2020-04-14,-4.007989820167123,18.13308779353632
2020-04-15,-9.654464787443269,25.292179583366025
2020-04-16,-7.07436852836165,28.438510888042565
2020-04-17,-12.034956625567208,31.874201180712568
2020-04-20,-9.964201273118432,18.323527629845607
2020-04-21,-9.949827460491916,9.18251168861189
2020-04-22,-12.453321562959735,8.498694522033079
2020-04-23,-6.753178002891199,8.869192552267574
2020-04-24,-5.8849421705795555,4.556165354350034
2020-04-27,-3.1655809693924377,0.6846449024298699
2020-04-28,-4.820267585544274,-0.8482493332921585
2020-04-29,-5.182002774147145,9.393053481667407
2020-04-30,-5.48101025690102,7.591387772326881
2020-05-01,-6.485740280486066,8.988554206637419
2020-05-04,-4.838971037133397,4.220014462442051
2020-05-05,-6.40609976430669,3.161484163008806
2020-05-06,-2.069154038636699,1.9317655423439333
2020-05-07,-3.0297967472258156,1.9323424292621825
2020-05-08,-1.9178033852505127,5.515526097716001
2020-05-11,0.2560229025463052,-1.3189367280381303
2020-05-12,0.3866850631542643,-1.0110766124738144
2020-05-13,1.701536491368449,-2.2067617713432965
2020-05-14,0.7543801674686681,-1.1784733980456141
2020-05-15,0.3262873312434392,-1.0737623538912868
2020-05-18,-0.2531641322106262,0.2871659372781065
2020-05-19,-0.8848611677117566,0.017807890251470768
2020-05-20,-3.5060224880953035,1.4031852327399423
2020-05-21,-1.569719936877809,-0.27855043527152173
2020-05-22,-1.7477719181282327,0.8614451534906498
2020-05-26,-1.4469171570854371,-0.15173611758792369
2020-05-27,-1.4204510104779282,0.32253057437267996
2020-05-28,-1.5558635694053502,-0.07042649914117113
2020-05-29,-0.454141068386959,-0.6514676986907558
2020-06-01,-1.0574744355559376,0.8648336354903303
2020-06-02,-3.3901753454232657,1.3351580355096584
2020-06-03,-3.6342262497318694,1.7437805202308883
2020-06-04,-2.7369723333333273,-0.052179205502855104
2020-06-05,-4.718158901665233,2.405646617624353
2020-06-08,-4.493610932048138,1.2758199533493024
2020-06-09,-3.1604781004978464,-0.22689291935639766
2020-06-10,-3.21525012907248,1.553590265471581
2020-06-11,-0.6484433889312593,-0.761940835240496
2020-06-12,-2.3764349599933445,0.6256715532485234
2020-06-15,-2.811973056192174,0.4119935665532672
2020-06-16,-3.2451777886579847,-0.15483319385981212
2020-06-17,-1.1750595267853365,-1.88052289265321
2020-06-18,-1.977081033807014,-0.22955354997165572
2020-06-19,-0.503376076404676,-1.4405215075990399
2020-06-22,-1.2703293260162196,-1.384387767111989
2020-06-23,-1.6353598937895442,-2.501538832169943
2020-06-24,0.40277783200775436,-1.8772017554264255
2020-06-25,0.5227007777399806,-1.5333344187665419
2020-06-26,1.3472670717125197,-3.1231761694762503
2020-06-29,1.3398410023790366,-3.3578621791942145
2020-06-30,0.9544686992039967,-3.446259132649082
2020-07-01,0.9551446629323782,-2.960846041154911
2020-07-02,0.9837606265004399,-3.123370344526043
2020-07-06,-0.2591266892051127,-1.6910217301152701
2020-07-07,0.4972885122700143,-4.237029709506191
2020-07-08,0.44250130350630684,-3.9618636152039253
2020-07-09,0.4119042340168639,-2.8340478935361224
2020-07-10,1.4989460738316163,-3.9198501468075624
2020-07-13,-1.3139748827685913,-1.6496047681623638
2020-07-14,-1.4593232066269595,-1.9150132423925441
2020-07-15,-1.497288667382496,-1.4935656611984063
2020-07-16,-0.27812051926200926,-0.7731541287585622
2020-07-17,-0.8325908260942696,-0.2739687787178893
2020-07-20,-1.075083097260146,-0.597129079665819
2020-07-21,-1.4703277879022745,-0.1017944310238708
2020-07-22,-1.3712939537615652,-0.5821866274146735
2020-07-23,-0.3419291416074903,-0.34273087980286704
2020-07-24,-1.5784687832204263,-0.6770087341809133
2020-07-27,-1.415907368949253,-0.13550683096419386
2020-07-28,-2.3326934717922563,0.6195902045433715
2020-07-29,-2.531158159356669,1.555566852143063
2020-07-30,-1.6368567584085005,1.434788434188779
2020-07-31,-1.8586403268059224,1.5951100461922854
2020-08-03,-1.6227537519553499,1.452810160864669
2020-08-04,-0.9727320041249936,1.4258830377911886
2020-08-05,-2.0298308467834523,2.092245736206426
2020-08-06,-2.013231759632243,1.9702091203815228
2020-08-07,-2.184375940776147,0.9593940342889404
2020-08-10,-1.7422357275548102,1.1628911913728661
2020-08-11,-1.6761879087059475,0.2000549535847528
2020-08-12,-1.5975066198522003,0.2820826418369371
2020-08-13,-1.0724646560654414,-0.9184323198992331
2020-08-14,-1.2484125628409473,-1.8039160490005786
2020-08-17,-1.3087721158355887,-1.3230212062949014
2020-08-18,-1.157075150918957,-0.5681588030275438
2020-08-19,-0.6881433201752772,-2.0604141100692495
2020-08-20,-0.6326949464876614,-1.4191512720767745
2020-08-21,-1.4408122477646057,-0.1508686675463293
2020-08-24,-2.3052331021428345,1.1520065575667302
2020-08-25,-2.0459862278493244,0.5381972905498892
2020-08-26,-2.846705680902213,0.6189086292661148
2020-08-27,-2.114251308231002,-0.8065147191284053
2020-08-28,-2.714336851878997,-0.540109901147378
2020-08-31,-2.0542983497086973,-0.4732670670590622
2020-09-01,-2.2655209844661592,0.1522631131856257
2020-09-02,-2.699315555278183,0.5444450340667566
2020-09-03,-0.47077538541763747,0.3906761996452805
2020-09-04,0.27425782050443,-0.15370602409387954
2020-09-08,1.0085893048935899,-0.03671308474634881
2020-09-09,0.43317569896089664,0.20606392243881239
2020-09-10,0.84300993169123,0.9480764067531271
2020-09-11,0.44900633864544925,1.2252508007148124
2020-09-14,0.8217731143176326,1.995114465458679
2020-09-15,0.4424546633974937,2.040248223281771
2020-09-16,0.9811143625953302,1.5611419155213069
2020-09-17,0.7484721628444932,1.4694566574128116
2020-09-18,0.2591228450750912,1.9524971455249986
2020-09-21,-0.4367318016387304,1.2709362845557959
2020-09-22,-0.17819147699499935,0.8373826485236362
2020-09-23,-1.4883471493437157,0.12086235010867702
2020-09-24,-1.7479362611270222,0.6934984879549301
2020-09-25,-1.367447634998147,0.7249384498844756
2020-09-28,-0.8204593405470672,2.3013959274137723
2020-09-29,-1.4482676676832793,1.44126022809745
2020-09-30,-0.8445812239813336,0.6202296274471348
2020-10-01,-0.9330196801349716,-0.24947219915731594
2020-10-02,-2.158283549056443,-0.4188920611434856
2020-10-05,0.4953746100286923,-0.09626099749139791
2020-10-06,0.34263142974749505,0.5472691463760648
2020-10-07,-0.04169874811418912,0.42546408265925323
2020-10-08,0.5177545568971856,1.0597735192422422
2020-10-09,-0.8674245267741668,1.320476527849256
2020-10-12,-1.6252871968794644,2.0816331130044134
2020-10-13,-0.5279323729821073,0.6967507067994364
2020-10-14,0.10742854222180682,-0.28696989945501145
2020-10-15,-0.1583179881280173,0.5655728946865607
2020-10-16,-0.42370513255944914,0.3968018568205494
2020-10-19,-0.12430582217846275,-0.48991753401188703
2020-10-20,-1.0623615108683082,1.070564796884685
2020-10-21,-0.3764174214478957,-0.4977250492751946
2020-10-22,-2.084013484080996,0.34821237404112254
2020-10-23,-1.9474262233018167,-0.35514937596636864
2020-10-26,-0.15649617786641662,-1.5189548879266308
2020-10-27,0.8175273911161594,-1.7384095739005108
2020-10-28,0.5926610472517756,-2.5774828786699193
2020-10-29,0.6468725929285827,0.20444291051072674
2020-10-30,-0.29147477056622967,-1.5240728702447575
2020-11-02,0.6072020819346452,0.29670362561466657
2020-11-03,0.4969881938058048,1.8367155917971905
2020-11-04,-0.05355254581711252,0.567854978752924
2020-11-05,-0.05262459504730126,0.6491498151375319
2020-11-06,0.5634505230630247,-2.5893459631821605
2020-11-09,0.5261933255154118,-1.2883937722129863
2020-11-10,1.2413965914069331,-1.8147154701439097
2020-11-11,0.4608194564504557,-0.6726943696887685
